disease,split,full_name,orphacode,alternative_names,prevalence,inheritance,category,affected_systems
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
hallervorden_spatz_disease,train,Hallervorden-Spatz Disease (Pantothenate Kinase-Associated Neurodegeneration),ORPHA:157850,"PKAN, Pantothenate kinase-associated neurodegeneration","1-2 / 1,000,000",autosomal recessive,neurodegeneration with brain iron accumulation,Nervous system
